,daysOnMovoto,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsNumber,bath,bed,officeListName,propertyType,yearBuilt,zipCode,path,status,houseRealStatus,createdAt,onMarketDateTime,priceRaw,geo.state,geo.city,geo.zipcode,geo.address
448,22,2021-04-10 00:00:00,Ken Kwok,1368000,1873,1950,421537342,3,6,MaxReal,MULTI_FAMILY,1945,94112,san-francisco-ca/95-farallones-st-apt-2-san-francisco-ca-94112-110_421537342/for-sale/,Active,ACTIVE,2021-04-10 21:16:29,2021-04-10 00:00:00,1368000,CA,San Francisco,94112,95 Farallones St #2
449,22,2021-02-19 00:00:00,Sonny Chan,1799000,3910,2650,421536163,2,4,Sequoia Real Estate,MULTI_FAMILY,1923,94117,san-francisco-ca/19-loyola-ter-san-francisco-ca-94117-110_421536163/for-sale/,Active,ACTIVE,2021-04-10 18:41:17,2021-02-19 00:00:00,1799000,CA,San Francisco,94117,19 Loyola Ter
451,23,2021-04-09 00:00:00,Derec Lacio,3085000,0,1652,421534816,3,2,"Related CA Residential Sales, Inc.",CONDO,2019,94105,san-francisco-ca/488-folsom-apt-4105-san-francisco-ca-94105-110_421534816/for-sale/,Active,ACTIVE,2021-04-10 00:41:29,2021-04-09 00:00:00,3085000,CA,San Francisco,94105,488 Folsom #4105
453,23,2020-09-17 00:00:00,John Twomey,879000,0,900,421537144,1,1,Compass SF,CONDO,1995,94105,san-francisco-ca/81-lansing-st-303-san-francisco-ca-94105/pid_38vyoad48g/for-sale/,Active,ACTIVE,2021-04-10 00:11:29,2020-09-17 00:00:00,879000,CA,San Francisco,94105,81 Lansing St #303
456,23,2021-03-25 00:00:00,Shelley Trew,1695000,1751,1268,421533458,2,3,Vanguard Properties,SINGLE_FAMILY_HOUSE,1962,94110,san-francisco-ca/277-bradford-st-san-francisco-ca-94110-110_433797/for-sale/,Active,ACTIVE,2021-04-09 22:11:12,2021-03-25 00:00:00,1695000,CA,San Francisco,94110,277 Bradford St
457,23,2020-09-19 00:00:00,Joel Goodrich,8500000,3803,5780,421527785,5,6,Coldwell Banker Realty,SINGLE_FAMILY_HOUSE,1909,94123,san-francisco-ca/2936-scott-st-san-francisco-ca-94123/pid_jjmwoad48g/for-sale/,Active,ACTIVE,2021-04-09 18:31:31,2020-09-19 00:00:00,8500000,CA,San Francisco,94123,2936 Scott St
459,23,2021-04-08 00:00:00,Robin Hubinsky,1995000,2500,2228,421536849,2,4,Vanguard Properties,MULTI_FAMILY,1949,94110,san-francisco-ca/83-tiffany-ave-apt-2-san-francisco-ca-94110-110_508120/for-sale/,Active,ACTIVE,2021-04-09 18:16:39,2021-04-08 00:00:00,1995000,CA,San Francisco,94110,83 Tiffany Ave #2
460,23,2021-04-09 00:00:00,Dan McLean,3495000,2988,4287,421536929,3,5,Coldwell Banker Realty,MULTI_FAMILY,1900,94114,san-francisco-ca/164-henry-st-apt-2-san-francisco-ca-94114-110_509495/for-sale/,Active,ACTIVE,2021-04-09 18:16:38,2021-04-09 00:00:00,3495000,CA,San Francisco,94114,164 Henry St #2
463,23,2021-03-19 00:00:00,Ron Bennett,885000,19971,682,421530348,1,1,Blue Property Group,CONDO,2018,94107,san-francisco-ca/815-tennessee-st-apt-113-san-francisco-ca-94107-110_464626/for-sale/,Active,ACTIVE,2021-04-09 16:36:22,2021-03-19 00:00:00,885000,CA,San Francisco,94107,815 Tennessee St #113
464,23,2021-03-15 00:00:00,Danni Zhao,950000,23803,828,421533975,1,1,Vanguard Properties,CONDO,2014,94110,san-francisco-ca/45-bartlett-st-apt-217-san-francisco-ca-94110-110_421533975/for-sale/,Active,ACTIVE,2021-04-09 08:11:13,2021-03-15 00:00:00,950000,CA,San Francisco,94110,45 Bartlett St #217
465,23,2021-03-01 00:00:00,Trina Garrett,890000,38449,661,421536256,1,1,Compass,CONDO,1991,94105,san-francisco-ca/201-harrison-st-910-san-francisco-ca-94105/pid_1iyyoad48g/for-sale/,Active,ACTIVE,2021-04-09 07:21:23,2021-03-01 00:00:00,890000,CA,San Francisco,94105,201 Harrison St #910
469,24,2021-02-11 00:00:00,Lisa Lyons,6200000,2269,5250,421536629,5,6,Compass,MULTI_FAMILY,1909,94118,san-francisco-ca/3868-jackson-st-apt-2-san-francisco-ca-94118-110_421536629/for-sale/,Active,ACTIVE,2021-04-09 00:26:30,2021-02-11 00:00:00,6200000,CA,San Francisco,94118,3868 Jackson St #2
470,24,2021-02-11 00:00:00,Lisa Lyons,6200000,2269,5250,421518939,6,6,Compass,SINGLE_FAMILY_HOUSE,1909,94118,san-francisco-ca/3868-jackson-st-san-francisco-ca-94118/pid_ukzwoad48g/for-sale/,Active,ACTIVE,2021-04-09 00:16:26,2021-02-11 00:00:00,6200000,CA,San Francisco,94118,3868 Jackson St
473,24,2021-03-10 00:00:00,Daniel Risman-Jones,848000,0,815,421526895,1,2,Ascend Real Estate,CONDO,1907,94114,san-francisco-ca/1046-14th-st-b-san-francisco-ca-94114-110_378811/for-sale/,Active,ACTIVE,2021-04-08 19:41:26,2021-03-10 00:00:00,848000,CA,San Francisco,94114,1046 14th St #B
477,24,2021-04-08 00:00:00,Georgina McInerney,899000,2635,900,421536382,1,1,Compass,CONDO,1906,94109,san-francisco-ca/2325-larkin-st-2327-san-francisco-ca-94109/pid_8cmwoad48g/for-sale/,Active,ACTIVE,2021-04-08 18:11:31,2021-04-08 00:00:00,899000,CA,San Francisco,94109,2325 Larkin St #2327
478,24,2021-04-05 00:00:00,Greg Fulford,2395000,2622,2130,421535459,3,4,Sotheby's International Realty,SINGLE_FAMILY_HOUSE,1912,94134,san-francisco-ca/1507-diamond-st-san-francisco-ca-94131-110_407716/for-sale/,Active,ACTIVE,2021-04-08 09:31:12,2021-04-05 00:00:00,2395000,CA,San Francisco,94134,1507 Diamond St
479,24,2020-10-16 00:00:00,Zehra Ammar Ashary,1595000,9736,1935,511518,3,3,Compass,CONDO,1997,94121,san-francisco-ca/699-36th-ave-301-san-francisco-ca-94121/pid_zhgxoad48g/for-sale/,Active,ACTIVE,2021-04-08 09:31:12,2020-10-16 00:00:00,1595000,CA,San Francisco,94121,699 36th Ave #301
482,24,2021-04-07 00:00:00,Kelson Herman,505000,0,530,421532112,1,1,"Herman, Irene C.",CONDO,1964,94110,san-francisco-ca/334-alemany-blvd-3-san-francisco-ca-94110-110_429334/for-sale/,Active,ACTIVE,2021-04-08 09:31:09,2021-04-07 00:00:00,505000,CA,San Francisco,94110,334 Alemany Blvd #3
483,24,2021-04-06 00:00:00,Darwin Tejada,3685000,3438,3072,421532417,4,3,Sotheby's International Realty,CONDO,1926,94123,san-francisco-ca/1567-francisco-st-san-francisco-ca-94123-110_407575/for-sale/,Active,ACTIVE,2021-04-08 09:31:09,2021-04-06 00:00:00,3685000,CA,San Francisco,94123,1567 Francisco St
485,24,2021-03-22 00:00:00,Morton Mah,885000,11915,785,421535406,1,1,Compass,CONDO,1929,94109,san-francisco-ca/2701-van-ness-ave-309-san-francisco-ca-94109/pid_42lwoad48g/for-sale/,Active,ACTIVE,2021-04-08 03:01:28,2021-03-22 00:00:00,885000,CA,San Francisco,94109,2701 Van Ness Ave #309
486,24,2021-04-02 00:00:00,Laura Lanzone,1295000,1372,0,421534787,2,2,North Point Real Estate,MULTI_FAMILY,1909,94133,san-francisco-ca/968-broadway-apt-3-san-francisco-ca-94133-110_421534787/for-sale/,Active,ACTIVE,2021-04-08 02:56:20,2021-04-02 00:00:00,1295000,CA,San Francisco,94133,968 Broadway #3
488,25,2021-04-01 00:00:00,Mirella Webb,2850000,2681,4273,421536019,5,7,Compass,MULTI_FAMILY,1978,94110,san-francisco-ca/3283-25th-st-apt-4-san-francisco-ca-94110-110_421536019/for-sale/,Active,ACTIVE,2021-04-07 20:16:48,2021-04-01 00:00:00,2850000,CA,San Francisco,94110,3283 25th St #4
489,25,2021-03-09 00:00:00,Amy Clemens,3295000,4146,4477,421529533,3,5,Pacific Edge,CONDO,1900,94117,san-francisco-ca/648-fillmore-st-san-francisco-ca-94117-110_424391/for-sale/,Active,ACTIVE,2021-04-07 15:41:39,2021-03-09 00:00:00,3295000,CA,San Francisco,94117,648 Fillmore St
490,25,2021-02-18 00:00:00,Michelle Balog,1795000,2500,3640,421530684,3,4,Bay Real Estate Group,MULTI_FAMILY,1925,94110,san-francisco-ca/2525-24th-st-apt-3-san-francisco-ca-94110-110_421530684/for-sale/,Active,ACTIVE,2021-04-07 14:56:33,2021-02-18 00:00:00,1795000,CA,San Francisco,94110,2525 24th St #3
491,26,2021-04-05 00:00:00,Paul Warrin,2995000,2529,2915,421535381,4,4,Golden Gate Sotheby's International,CONDO,2001,94114,san-francisco-ca/42-states-st-san-francisco-ca-94114/pid_po7xoad48g/for-sale/,Active,ACTIVE,2021-04-07 01:46:21,2021-04-05 00:00:00,2995000,CA,San Francisco,94114,42 States St
492,26,2021-04-01 00:00:00,Marsha Williams,875000,4981,1274,421535733,2,2,Corcoran Global Living,CONDO,2003,94107,san-francisco-ca/1578-indiana-st-6-san-francisco-ca-94107/pid_mf7yoad48g/for-sale/,Active,ACTIVE,2021-04-07 01:01:26,2021-04-01 00:00:00,875000,CA,San Francisco,94107,1578 Indiana St #6
493,26,2021-04-01 00:00:00,Craig Brown,779000,0,1010,421535565,2,2,Better Homes and Gardens Real Estate Thrive,CONDO,2016,94124,san-francisco-ca/451-donahue-apt-313-san-francisco-ca-94124-110_421535565/for-sale/,Active,ACTIVE,2021-04-07 00:26:24,2021-04-01 00:00:00,779000,CA,San Francisco,94124,451 Donahue #313
494,26,2021-04-06 00:00:00,Roberto Corpuz,899000,0,1117,421535741,1,1,Sotheby's International Realty,CONDO,1902,94115,san-francisco-ca/2423-buchanan-st-apt-b-san-francisco-ca-94115-110_505764/for-sale/,Active,ACTIVE,2021-04-07 00:01:25,2021-04-06 00:00:00,899000,CA,San Francisco,94115,2423 Buchanan St #B
495,26,2021-04-05 00:00:00,Andrea Govoni,1398000,1100,1584,421535693,2,3,Coldwell Banker Realty,MULTI_FAMILY,1900,94109,san-francisco-ca/348-austin-st-apt-2-san-francisco-ca-94109-110_421535693/for-sale/,Active,ACTIVE,2021-04-06 22:46:33,2021-04-05 00:00:00,1398000,CA,San Francisco,94109,348 Austin St #2
496,26,2021-04-06 00:00:00,Mary Anne Villamil,678000,4900,820,421535704,1,2,BHG J.F. Finnegan Realtors,CONDO,1980,94134,san-francisco-ca/120-burrows-st-3-san-francisco-ca-94134/pid_7qnzoad48g/for-sale/,Active,ACTIVE,2021-04-06 22:16:34,2021-04-06 00:00:00,678000,CA,San Francisco,94134,120 Burrows St #3
497,26,2021-04-06 00:00:00,Derec Lacio,3850000,0,1934,421534752,3,3,"Related CA Residential Sales, Inc.",CONDO,2019,94105,san-francisco-ca/488-folsom-st-apt-4301-san-francisco-ca-94105-110_421534752/for-sale/,Active,ACTIVE,2021-04-06 19:16:45,2021-04-06 00:00:00,3850000,CA,San Francisco,94105,488 Folsom St #4301
499,26,2021-03-01 00:00:00,Timothy McMullen,899000,82966,1032,421533532,2,1,Kinoko,CONDO,2001,94107,san-francisco-ca/219-brannan-st-1g-san-francisco-ca-94107-110_422442/for-sale/,Active,ACTIVE,2021-04-06 15:41:36,2021-03-01 00:00:00,899000,CA,San Francisco,94107,219 Brannan St #1G
500,26,2021-03-19 00:00:00,Michelle Englert,1245000,11027,1456,421535526,6,2,Compass,CONDO,1923,94108,san-francisco-ca/850-powell-st-401-san-francisco-ca-94108/pid_jgdwoad48g/for-sale/,Active,ACTIVE,2021-04-06 06:46:15,2021-03-19 00:00:00,1245000,CA,San Francisco,94108,850 Powell St #401
503,27,2021-04-05 00:00:00,Heidy Kenner,875000,2500,1175,40944259,2,3,Compass,SINGLE_FAMILY_HOUSE,1916,94124,san-francisco-ca/207-thornton-san-francisco-ca-94124-12_40944259/for-sale/,Active,ACTIVE,2021-04-06 01:11:28,2021-04-05 00:00:00,875000,CA,San Francisco,94124,207 Thornton
504,27,2021-04-01 00:00:00,Richard Kaluza,3995000,2848,4083,421534205,4,6,Compass,MULTI_FAMILY,1911,94114,san-francisco-ca/3827-20th-st-san-francisco-ca-94114-110_421534205/for-sale/,Active,ACTIVE,2021-04-06 00:16:34,2021-04-01 00:00:00,3995000,CA,San Francisco,94114,3827 20th St
505,27,2021-04-05 00:00:00,Ilya Tsay,1698000,0,1326,421535405,2,2,Vanguard Properties,CONDO,2017,94109,san-francisco-ca/1450-franklin-st-apt-505-san-francisco-ca-94109-110_503344/for-sale/,Active,ACTIVE,2021-04-05 23:36:21,2021-04-05 00:00:00,1698000,CA,San Francisco,94109,1450 Franklin St #505
509,27,2021-04-01 00:00:00,Joan Smith,2450000,0,2173,421533210,3,3,Compass,CONDO,1927,94123,san-francisco-ca/2100-green-st-104-san-francisco-ca-94123/pid_g6mwoad48g/for-sale/,Active,ACTIVE,2021-04-05 17:31:40,2021-04-01 00:00:00,2450000,CA,San Francisco,94123,2100 Green St #104
512,27,2021-03-18 00:00:00,Gail Grendahl,1035000,0,1033,421529431,2,2,Compass,CONDO,1993,94111,san-francisco-ca/111-chestnut-st-302-san-francisco-ca-94111/pid_7i7voad48g/for-sale/,Active,ACTIVE,2021-04-05 14:01:32,2021-03-18 00:00:00,1035000,CA,San Francisco,94111,111 Chestnut St #302
513,28,2021-04-04 11:07:23,Catherine Qian,2098000,1751,2069,ML81837345,3,5,Compass,SINGLE_FAMILY_HOUSE,1906,94110,san-francisco-ca/308-crescent-ave-san-francisco-ca-94110/pid_oakzoad48g/for-sale/,Active,ACTIVE,2021-04-04 18:12:24,2021-04-04 11:07:23,2098000,CA,San Francisco,94110,308 Crescent Ave
514,28,2021-03-23 00:00:00,Wayne Chan,2700000,3449,5670,421533912,3,8,"Merchant Real Estate, Inc.",MULTI_FAMILY,1907,94110,san-francisco-ca/3460-17th-st-apt-3-san-francisco-ca-94110-110_421533912/for-sale/,Active,ACTIVE,2021-04-04 03:16:12,2021-03-23 00:00:00,2700000,CA,San Francisco,94110,3460 17th St #3
516,29,2021-04-03 00:00:00,Rick Geha,700000,0,544,40944028,1,1,eXp Realty of California,CONDO,1991,94105,san-francisco-ca/201-harrison-st-805-san-francisco-ca-94105/pid_6gyyoad48g/for-sale/,Active,ACTIVE,2021-04-03 16:06:27,2021-04-03 00:00:00,700000,CA,San Francisco,94105,201 Harrison St #805
517,29,2021-04-02 00:00:00,Lili Falsken,999000,2495,2700,40943995,3,7,BCRE,MULTI_FAMILY,1924,94124,san-francisco-ca/1494-revere-ave-san-francisco-ca-94124/pid_3r8yoad48g/for-sale/,Active,ACTIVE,2021-04-03 03:46:21,2021-04-02 00:00:00,999000,CA,San Francisco,94124,1494 Revere Ave
518,29,2021-04-02 00:00:00,Rachel Kwok,2300000,2257,2765,421534481,3,4,Compass,SINGLE_FAMILY_HOUSE,1921,94116,san-francisco-ca/2696-17th-ave-san-francisco-ca-94116/pid_8r6xoad48g/for-sale/,Active,ACTIVE,2021-04-03 03:06:11,2021-04-02 00:00:00,2300000,CA,San Francisco,94116,2696 17th Ave
519,30,2021-04-02 00:00:00,Joseph Garbayo,2890000,2247,4191,40943310,5,7,HomeSmart Bay Area,MULTI_FAMILY,1915,94118,san-francisco-ca/201-05-14th-ave-san-francisco-ca-94118-12_40943310/for-sale/,Active,ACTIVE,2021-04-02 23:56:35,2021-04-02 00:00:00,2890000,CA,San Francisco,94118,201-05 14th Ave
520,30,2021-03-22 00:00:00,Robert Link,1375000,1155,1409,421530834,2,3,S&L Realty,CONDO,1907,94102,san-francisco-ca/236-linden-st-san-francisco-ca-94102/pid_kcwwoad48g/for-sale/,Active,ACTIVE,2021-04-02 23:11:32,2021-03-22 00:00:00,1375000,CA,San Francisco,94102,236 Linden St
524,30,2021-03-26 00:00:00,Shane Ray,3750000,2078,4370,421532357,6,5,Compass,SINGLE_FAMILY_HOUSE,2002,94114,san-francisco-ca/583-corbett-ave-san-francisco-ca-94114-110_422839/for-sale/,Active,ACTIVE,2021-04-02 20:51:33,2021-03-26 00:00:00,3750000,CA,San Francisco,94114,583 Corbett Ave
525,30,2021-01-19 00:00:00,Roland Jadryev,2650000,1577,2828,421533488,4,4,Sotheby's International Realty,MULTI_FAMILY,1981,94131,san-francisco-ca/1475-noe-st-apt-2-san-francisco-ca-94131-110_421533488/for-sale/,Active,ACTIVE,2021-04-02 18:56:28,2021-01-19 00:00:00,2650000,CA,San Francisco,94131,1475 Noe St #2
526,30,2021-04-01 00:00:00,Kimberlie Wiley,1050000,94533,1172,421534437,2,2,Corcoran Global Living,CONDO,1975,94111,san-francisco-ca/150-lombard-st-apt-308b-san-francisco-ca-94111-110_421534437/for-sale/,Active,ACTIVE,2021-04-02 18:36:45,2021-04-01 00:00:00,1050000,CA,San Francisco,94111,150 Lombard St #308B
528,30,2021-02-11 00:00:00,Dave Cunningham,2998000,2748,2712,421532817,2,4,Corcoran Global Living,SINGLE_FAMILY_HOUSE,1938,94114,san-francisco-ca/4626-25th-st-san-francisco-ca-94114-110_400640/for-sale/,Active,ACTIVE,2021-04-02 17:31:38,2021-02-11 00:00:00,2998000,CA,San Francisco,94114,4626 25th St
529,30,2020-11-20 00:00:00,Janine Hunn,1425000,2500,1397,421529787,4,4,Vanguard Properties,CONDO,2020,94112,san-francisco-ca/974-geneva-ave-apt-3-san-francisco-ca-94112-110_421529787/for-sale/,Active,ACTIVE,2021-04-02 16:31:35,2020-11-20 00:00:00,1425000,CA,San Francisco,94112,974 Geneva Ave #3
530,30,2020-11-20 00:00:00,Janine Hunn,1425000,2500,1419,421529748,4,4,Vanguard Properties,CONDO,2020,94112,san-francisco-ca/974-geneva-ave-apt-1-san-francisco-ca-94112-110_421529748/for-sale/,Active,ACTIVE,2021-04-02 16:16:31,2020-11-20 00:00:00,1425000,CA,San Francisco,94112,974 Geneva Ave #1
533,30,2021-03-30 00:00:00,Sunae Chon,625000,2021,0,421533424,1,1,Avenue 8 Inc.,CONDO,1900,94102,san-francisco-ca/371-haight-st-apt-375-san-francisco-ca-94102-110_421533424/for-sale/,Active,ACTIVE,2021-04-02 11:56:19,2021-03-30 00:00:00,625000,CA,San Francisco,94102,371 Haight St #375
534,30,2021-04-02 00:00:00,Margaret Fong,2195000,2295,4500,40943831,3,6,Excel Realty,MULTI_FAMILY,1912,94118,san-francisco-ca/276-9th-san-francisco-ca-94118-12_40943831/for-sale/,Active,ACTIVE,2021-04-02 11:36:19,2021-04-02 00:00:00,2195000,CA,San Francisco,94118,276 9th
535,30,2021-03-15 00:00:00,Susanne Alexander,599000,3783,738,421533431,1,1,Sotheby's International Realty,CONDO,1926,94109,san-francisco-ca/666-post-st-901-san-francisco-ca-94109/pid_mbgwoad48g/for-sale/,Active,ACTIVE,2021-04-02 03:31:16,2021-03-15 00:00:00,599000,CA,San Francisco,94109,666 Post St #901
536,31,2021-03-31 00:00:00,Nina Hatvany,7850000,2750,4665,421533649,5,5,Compass,SINGLE_FAMILY_HOUSE,1900,94110,san-francisco-ca/50-oakwood-street-san-francisco-ca-94110-110_444090/for-sale/,Active,ACTIVE,2021-04-01 23:26:10,2021-03-31 00:00:00,7850000,CA,San Francisco,94110,50 Oakwood St
538,31,2021-04-01 00:00:00,Loring Aguillon-Racine,799000,0,830,421534220,1,2,"JS Sullivan Sales and Marketing, Inc.",CONDO,2020,94102,san-francisco-ca/555-golden-gate-ave-apt-3b-san-francisco-ca-94102-110_421534220/for-sale/,Active,ACTIVE,2021-04-01 21:26:34,2021-04-01 00:00:00,799000,CA,San Francisco,94102,555 Golden Gate Ave #3B
539,31,2021-03-17 00:00:00,Joan Meyer,650000,43147,630,421534090,1,1,Better Homes and Gardens Real Estate Thrive,CONDO,2002,94103,san-francisco-ca/140-s-van-ness-ave-1041-san-francisco-ca-94103/pid_wnlyoad48g/for-sale/,Active,ACTIVE,2021-04-01 21:16:38,2021-03-17 00:00:00,650000,CA,San Francisco,94103,140 S Van Ness Ave #1041
541,31,2021-04-01 00:00:00,Ying He,3290000,5248,3992,421534168,6,5,Jenny He Realty Associates,SINGLE_FAMILY_HOUSE,1926,94127,san-francisco-ca/6-san-pablo-ave-san-francisco-ca-94127-110_413113/for-sale/,Active,ACTIVE,2021-04-01 19:26:36,2021-04-01 00:00:00,3290000,CA,San Francisco,94127,6 San Pablo Ave
542,31,2021-03-28 00:00:00,Lawrence Lau,1868888,2063,2003,421528779,2,4,"eXp Realty of California, Inc",SINGLE_FAMILY_HOUSE,1922,94121,san-francisco-ca/706-18th-ave-san-francisco-ca-94121/pid_8cjxoad48g/for-sale/,Active,ACTIVE,2021-04-01 19:21:43,2021-03-28 00:00:00,1868888,CA,San Francisco,94121,706 18th Ave
543,31,2021-02-15 00:00:00,Scott Morton,1449000,23803,1007,421526928,2,2,Vanguard Properties,CONDO,2014,94110,san-francisco-ca/45-bartlett-st-apt-707-san-francisco-ca-94110-110_478152/for-sale/,Active,ACTIVE,2021-04-01 18:36:47,2021-02-15 00:00:00,1449000,CA,San Francisco,94110,45 Bartlett St #707
551,32,2021-03-29 00:00:00,Ronny Budiutama,750000,50667,666,421533232,1,1,"Andersen, Jung & Co.",CONDO,2009,94105,san-francisco-ca/301-mission-st-10h-san-francisco-ca-94105/pid_aktyoad48g/for-sale/,Active,ACTIVE,2021-04-01 01:06:23,2021-03-29 00:00:00,750000,CA,San Francisco,94105,301 Mission St #10H
554,32,2021-03-31 00:00:00,Eric Johnson,699000,213232,587,421533750,1,1,Sotheby's International Realty,CONDO,2004,94107,san-francisco-ca/250-king-st-604-san-francisco-ca-94107/pid_t8f0oad48g/for-sale/,Active,ACTIVE,2021-03-31 21:36:41,2021-03-31 00:00:00,699000,CA,San Francisco,94107,250 King St #604
555,32,2021-03-31 00:00:00,Tanya Dzhibrailova,895000,14553,653,421533500,1,1,Corcoran Global Living,CONDO,2017,94109,san-francisco-ca/1545-pine-st-apt-1206-san-francisco-ca-94109-110_474605/for-sale/,Active,ACTIVE,2021-03-31 21:11:38,2021-03-31 00:00:00,895000,CA,San Francisco,94109,1545 Pine St #1206
556,32,2021-03-31 00:00:00,Yan Heim,939000,0,895,40943512,1,1,Coldwell Banker,CONDO,2008,94109,san-francisco-ca/818-van-ness-ave-804-san-francisco-ca-94109/pid_y1twoad48g/for-sale/,Active,ACTIVE,2021-03-31 20:16:44,2021-03-31 00:00:00,939000,CA,San Francisco,94109,818 Van Ness Ave #804
557,32,2021-03-31 00:00:00,Lucas Sorah,2095000,3000,4029,421533367,5,7,Compass,MULTI_FAMILY,1987,94121,san-francisco-ca/573-41st-ave-apt-3-san-francisco-ca-94121-110_421533367/for-sale/,Active,ACTIVE,2021-03-31 19:36:41,2021-03-31 00:00:00,2095000,CA,San Francisco,94121,573 41st Ave #3
559,32,2021-03-31 00:00:00,Frank Castaldini,899000,11181,799,421533077,1,1,Compass,CONDO,2014,94103,san-francisco-ca/1875-mission-st-211-san-francisco-ca-94103-110_430100/for-sale/,Active,ACTIVE,2021-03-31 18:31:25,2021-03-31 00:00:00,899000,CA,San Francisco,94103,1875 Mission St #211
560,32,2021-03-24 00:00:00,Shu Pu,699000,0,1360,421533611,3,3,Century 21 Realty Alliance Fine Homes and Estates,CONDO,1981,94124,san-francisco-ca/114-coral-ct-26-san-francisco-ca-94124/pid_to7yoad48g/for-sale/,Active,ACTIVE,2021-03-31 17:56:24,2021-03-24 00:00:00,699000,CA,San Francisco,94124,114 Coral Ct #26
561,32,2021-03-25 00:00:00,David Cohen,2795000,2760,3150,421531855,4,4,City Real Estate,MULTI_FAMILY,1900,94114,san-francisco-ca/4225-20th-apt-4-san-francisco-ca-94114-110_421531855/for-sale/,Active,ACTIVE,2021-03-31 14:36:38,2021-03-25 00:00:00,2795000,CA,San Francisco,94114,4225 20th #4
565,33,2021-03-29 00:00:00,John DiDomenico,3275000,2247,4500,421533392,2,6,Compass,MULTI_FAMILY,1900,94117,san-francisco-ca/203-fillmore-st-apt-4-san-francisco-ca-94117-110_421533392/for-sale/,Active,ACTIVE,2021-03-30 19:56:43,2021-03-29 00:00:00,3275000,CA,San Francisco,94117,203 Fillmore St #4
568,33,2021-03-26 00:00:00,Richard Teed,1049000,3806,750,421533078,1,2,Compass,CONDO,1991,94115,san-francisco-ca/2261-bush-st-3-san-francisco-ca-94115/pid_qkrwoad48g/for-sale/,Active,ACTIVE,2021-03-30 18:06:42,2021-03-26 00:00:00,1049000,CA,San Francisco,94115,2261 Bush St #3
569,33,2021-03-30 00:00:00,Qi Qiang Hu,359000,436,531,421533316,1,1,Meridian Realty and Associates,CONDO,2003,94124,san-francisco-ca/901-bay-shore-blvd-207-san-francisco-ca-94124/pid_1pezoad48g/for-sale/,Active,ACTIVE,2021-03-30 16:56:40,2021-03-30 00:00:00,359000,CA,San Francisco,94124,901 Bayshore Blvd #207
571,33,2021-03-30 00:00:00,Mandy Tam,1889000,2996,1800,421533199,2,3,Global Realty,SINGLE_FAMILY_HOUSE,1916,94121,san-francisco-ca/446-23rd-ave-san-francisco-ca-94121/pid_meexoad48g/for-sale/,Active,ACTIVE,2021-03-30 14:41:25,2021-03-30 00:00:00,1889000,CA,San Francisco,94121,446 23rd Ave
572,33,2021-03-29 00:00:00,Elena Mendelson,4750000,3750,5200,40943306,2,6,Compass,CONDO,1986,94103,san-francisco-ca/15-brush-pl-san-francisco-ca-94103-110_462154/for-sale/,Active,ACTIVE,2021-03-30 03:16:23,2021-03-29 00:00:00,4750000,CA,San Francisco,94103,15 Brush Pl
575,34,2021-03-03 00:00:00,Mark Venegas,1088000,50667,1027,421531784,2,1,Coldwell Banker Realty,CONDO,2009,94105,san-francisco-ca/301-mission-st-11e-san-francisco-ca-94105/pid_kktyoad48g/for-sale/,Active,ACTIVE,2021-03-29 15:31:43,2021-03-03 00:00:00,1088000,CA,San Francisco,94105,301 Mission St #11E
