,closePrice,daysOnMovoto,id,tnImgPath,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsDbNumber,mlsNumber,bath,bed,openHouses,officeListName,photoCount,propertyType,propertyTypeDisplayName,yearBuilt,zipCode,path,status,houseRealStatus,priceChange,propertyId,visibility,soldDate,createdAt,imageDownloaderStatus,onMarketDateTime,virtualTourLink,nhsDetails,isNHS,isSold,listingByMovoto,priceRaw,isVideoTour,is3DTour,videoTourLink,mls.dateHidden,mls.id,geo.state,geo.city,geo.lat,geo.lng,geo.zipcode,geo.subPremise,geo.address,virtualLink,address,nhsBuilderName,nhsBuilderId,nhsListingType,nhsMarketName,nhsMarketId,nhsPlanName,nhsCommunityName,nhsCommunityId,longitude,latitude,activeUnderContract
626,,40,d2a61e10-8c86-40e9-a12b-046be01850a0,https://pi.movoto.com/p/110/421526381_0_mJ2m6U_p.jpeg,2021-03-01 00:00:00,Frank Nolan,15000000,0.0,7680.0,110,421526381,9.0,8.0,[],Vanguard Properties,31,SINGLE_FAMILY_HOUSE,Residential - Single Family,2020.0,94105,san-francisco-ca/17-guy-pl-san-francisco-ca-94105-110_421526381/for-sale/,Active,ACTIVE,,bf8a7949-4860-47c6-ab1a-3eefcb18c8fb,NO_RESTRICTION,,2021-03-23 20:06:54,7,2021-03-01 00:00:00,Http://GuyPlaceSF.com,,False,False,False,15000000,False,True,,,110,CA,San Francisco,37.786729,-122.39389,94105,,17 Guy Pl,Http://GuyPlaceSF.com,,,,,,,,,,,,
627,,40,1b698df4-ce4a-40d2-b8b6-906e14fe7cd6,https://pi.movoto.com/p/100/ML81835460_0_2MqynQ_p.jpeg,2021-03-23 12:12:47,Jennifer Younathan,1395900,,1628.0,100,ML81835460,3.5,3.0,[],TRI Pointe Homes Bay Area,7,CONDO,Condominium,2021.0,94134,san-francisco-ca/304-yale-st-san-francisco-ca-94134-100_ml81835460/for-sale/,Active,ACTIVE,,d9b81267-924a-454c-85ae-b7f83d08161e,NO_RESTRICTION,,2021-03-23 19:17:35,7,2021-03-23 12:12:47,,,False,False,False,1395900,False,False,,,100,CA,San Francisco,37.725879,-122.417298,94134,,304 Yale St,,,,,,,,,,,,,
628,,40,b869179c-4db3-4402-8652-8da4c6bf821e,https://pi.movoto.com/p/110/421531129_0_UVJiAq_p.jpeg,2021-03-23 00:00:00,Lisa Miller,2250000,0.0,2203.0,110,421531129,2.0,2.0,[],Sotheby's International Realty,45,CONDO,Condominium,1917.0,94107,san-francisco-ca/355-bryant-street-102-san-francisco-ca-94107-110_437468/for-sale/,Active,ACTIVE,,3b2a0623-775d-4ba0-b0f9-3db3346b93b7,NO_RESTRICTION,,2021-03-23 19:11:36,7,2021-03-23 00:00:00,,,False,False,False,2250000,False,False,,,110,CA,San Francisco,37.783554,-122.392432,94107,APT 102,355 Bryant St #102,,,,,,,,,,,,,
629,,40,2bde2262-b474-4b1b-a75d-c91332e927e7,https://pi.movoto.com/p/110/421531090_0_fNqYYE_p.jpeg,2021-03-23 00:00:00,Wendy Tam,14200000,3867.0,6024.0,110,421531090,4.0,4.0,[],W Real Estate,82,SINGLE_FAMILY_HOUSE,Residential - Single Family,2006.0,94123,san-francisco-ca/2555-union-st-san-francisco-ca-94123-110_430368/for-sale/,Active,ACTIVE,,a8c26964-bdda-418d-9a7f-7d752f458746,NO_RESTRICTION,,2021-03-23 17:26:38,7,2021-03-23 00:00:00,Http://www.modern2555union.com,,False,False,False,14200000,False,True,,,110,CA,San Francisco,37.796117,-122.441217,94123,,2555 Union St,Http://www.modern2555union.com,,,,,,,,,,,,
630,,40,25a9208c-bfd0-4f9a-9342-7cc5ee9b9474,https://pi.movoto.com/p/110/421531091_0_FzVbnB_p.jpeg,2021-03-23 00:00:00,Lynne Brown,1600000,0.0,830.0,110,421531091,1.0,1.0,[],Compass,12,CONDO,Condominium,2014.0,94105,san-francisco-ca/401-harrison-st-apt-39f-san-francisco-ca-94105-110_492669/for-sale/,Active,ACTIVE,,2ff9b952-a71c-4281-86ad-538cb507557a,NO_RESTRICTION,,2021-03-23 17:16:30,7,2021-03-23 00:00:00,,,False,False,False,1600000,False,False,,,110,CA,San Francisco,37.786399,-122.392053,94105,APT 39F,401 Harrison St #39F,,,,,,,,,,,,,
631,,40,8dc20893-9625-47d4-b31d-cc7c3e3498f3,https://pi.movoto.com/p/110/421531075_0_aaQfmu_p.jpeg,2021-03-01 00:00:00,Pablo Cela,2100000,56023.0,1334.0,110,421531075,2.0,2.0,[],Skybox Realty,81,CONDO,Condominium,2014.0,94105,san-francisco-ca/401-harrison-st-apt-23c-san-francisco-ca-94105-110_421531075/for-sale/,Active,ACTIVE,,ef25abe3-0d75-4fb4-ac9b-cd43a5b91e08,NO_RESTRICTION,,2021-03-23 17:16:30,7,2021-03-01 00:00:00,,,False,False,False,2100000,False,False,,,110,CA,San Francisco,37.786399,-122.392053,94105,APT 23C,401 Harrison St #23C,,,,,,,,,,,,,
632,,40,d18c66ea-4cc7-41d7-aebb-6e8ca653e307,https://pi.movoto.com/p/110/421531070_0_7N2RYn_p.jpeg,2021-02-01 00:00:00,Robert Belli,227572,12456.0,385.0,110,421531070,1.0,,[],Home Quest Realty,13,CONDO,Condominium,2014.0,94102,san-francisco-ca/8-octavia-blvd-apt-408-san-francisco-ca-94102-110_421531070/for-sale/,Active,ACTIVE,,e4621b5b-6ef5-4df0-bddf-0042dcb81976,NO_RESTRICTION,,2021-03-23 16:06:42,7,2021-02-01 00:00:00,Https://my.matterport.com/show/?m=qP7CZQzt8G9&mls=1,,False,False,False,227572,False,True,,,110,CA,San Francisco,37.774133,-122.424059,94102,APT 408,8 Octavia Blvd #408,Https://my.matterport.com/show/?m=qP7CZQzt8G9&mls=1,,,,,,,,,,,,
633,,40,b45f5e7a-dc74-4807-ae9b-75de13ba5841,https://pi.movoto.com/p/110/511728_0_ybAAMV_p.jpeg,2021-03-22 00:00:00,Janet Schindler,6500000,3635.0,5025.0,110,511728,5.0,5.0,[],Sotheby's International Realty,48,SINGLE_FAMILY_HOUSE,Residential - Single Family,1902.0,94115,san-francisco-ca/2196-jackson-st-san-francisco-ca-94115/pid_idowoad48g/for-sale/,Active,ACTIVE,,504f9c7b-0ec7-4a27-aa2d-51866e7ef77b,NO_RESTRICTION,,2021-03-23 07:36:16,7,2021-03-22 00:00:00,Http://www.2196jackson.com/,,False,False,False,6500000,False,True,,,110,CA,San Francisco,37.793087,-122.430931,94115,,2196 Jackson St,Http://www.2196jackson.com/,,,,,,,,,,,,
634,,40,0a82f078-c1f4-4a97-89e3-dfec01579823,https://pi.movoto.com/p/110/421530800_0_fq3FmN_p.jpeg,2021-03-22 00:00:00,Michelle Stephens,1199000,27581.0,1074.0,110,421530800,2.0,2.0,[],Coldwell Banker Realty,44,CONDO,Condominium,2001.0,94105,san-francisco-ca/400-beale-st-1403-san-francisco-ca-94105/pid_5ryyoad48g/for-sale/,Active,ACTIVE,,6c9c7237-42a8-4267-8dc7-754c36140383,NO_RESTRICTION,,2021-03-23 07:36:16,7,2021-03-22 00:00:00,,,False,False,False,1199000,False,False,,,110,CA,San Francisco,37.787088,-122.391128,94105,APT 1403,400 Beale St #1403,,,,,,,,,,,,,
635,,41,47fa805e-7455-405f-8749-4ab1a5b6632c,https://pi.movoto.com/p/100/ML81835346_0_ZjFIQa_p.jpeg,2021-03-22 16:06:16,Joy Rong,595000,,592.0,100,ML81835346,1.0,1.0,[],Intero Real Estate Services,6,CONDO,Condominium,2004.0,94107,san-francisco-ca/250-king-st-268-san-francisco-ca-94107-110_411032/for-sale/,Active,ACTIVE,,35d822d3-317f-43a0-94c6-b7cdc868b95c,NO_RESTRICTION,,2021-03-22 23:12:33,7,2021-03-22 16:06:16,,,False,False,False,595000,False,False,,,100,CA,San Francisco,37.778131,-122.393248,94107,APT 268,250 King St #268,,,,,,,,,,,,,
636,,41,28aa9bb7-bd88-4476-aa3e-67a5246c9f96,https://pi.movoto.com/p/110/421530915_0_EjEUmv_p.jpeg,2021-03-20 00:00:00,Frank Nolan,3199000,2683.0,3316.0,110,421530915,4.0,6.0,[],Vanguard Properties,34,MULTI_FAMILY,Multi Family,1950.0,94123,san-francisco-ca/1754-greenwich-st-apt-3-san-francisco-ca-94123-110_506739/for-sale/,Active,ACTIVE,,f6ddf6e8-bba3-4a53-a8f0-f949bd70fb8c,NO_RESTRICTION,,2021-03-22 22:46:23,7,2021-03-20 00:00:00,Http://1754Greenwich.com,,False,False,False,3199000,False,True,,,110,CA,San Francisco,37.800126,-122.428581,94123,APT 3,1754 Greenwich St #3,Http://1754Greenwich.com,,,,,,,,,,,,
637,,41,6175b71b-d2f7-485e-bafc-f34ed3c2ba93,https://pi.movoto.com/p/110/421526923_0_Azryaq_p.jpeg,2021-03-07 00:00:00,Frank Nolan,3499000,0.0,0.0,110,421526923,8.0,8.0,[],Vanguard Properties,9,SINGLE_FAMILY_HOUSE,Residential - Single Family,,94109,san-francisco-ca/1364-pacific-ave-san-francisco-ca-94109-110_495817/for-sale/,Active,ACTIVE,,acc8c831-ab8d-4da8-afd3-a31e8d7f840c,NO_RESTRICTION,,2021-03-22 22:21:23,7,2021-03-07 00:00:00,Http://PacificDevOp.com,,False,False,False,3499000,False,True,,,110,CA,San Francisco,37.795739,-122.417754,94109,,1364 Pacific Ave,Http://PacificDevOp.com,,,,,,,,,,,,
638,,41,ec954343-9874-4789-b0ac-f1e8faeece05,https://pi.movoto.com/p/110/421530831_0_Q3iJ3A_p.jpeg,2021-03-22 00:00:00,Jana Farrell,740000,999.0,1050.0,110,421530831,2.0,3.0,[],Coldwell Banker Realty,26,CONDO,Stock Cooperative,,94115,san-francisco-ca/15-galilee-ln-2-san-francisco-ca-94115/pid_dotwoad48g/for-sale/,Active,ACTIVE,-10000.0,4191b6d6-947f-4170-8384-4c68199bc6d8,NO_RESTRICTION,,2021-03-22 19:26:38,7,2021-03-22 00:00:00,,,False,False,False,740000,False,False,,,110,CA,San Francisco,37.783774,-122.42772,94115,APT 2,15 Galilee Ln #2,,,,,,,,,,,,,
639,,41,34c8ae04-0562-4243-bd43-58f0b261e30f,https://pi.movoto.com/p/110/421517252_0_E6EFe7_p.jpeg,2020-05-05 00:00:00,Mark Levinson,9950000,5832.0,6305.0,110,421517252,7.0,6.0,[],Compass,98,SINGLE_FAMILY_HOUSE,Residential - Single Family,1914.0,94109,san-francisco-ca/898-francisco-st-san-francisco-ca-94109/pid_rs6voad48g/for-sale/,Active,ACTIVE,,552efa0b-df1c-4627-9b2e-258263812c1c,NO_RESTRICTION,,2021-03-22 19:16:34,7,2020-05-05 00:00:00,Https://vimeo.com/523702302,,False,False,False,9950000,False,True,,,110,CA,San Francisco,37.804069,-122.419878,94109,,898 Francisco St,Https://vimeo.com/523702302,,,,,,,,,,,,
640,,41,a6069a42-053b-4e7b-8ef1-3c756a7cf4dc,https://pi.movoto.com/p/12/40942295_0_mZQnyA_p.jpeg,2021-03-22 00:00:00,Carol Therien,3021900,2099.0,6188.0,12,40942295,,,[],Retail Pacific Inc.,5,MULTI_FAMILY,Fourplex,1907.0,94103,san-francisco-ca/269-14th-st-san-francisco-ca-94103-12_40942295/for-sale/,Active,ACTIVE,,539c0478-563a-4ced-941d-60d9e89f6233,NO_RESTRICTION,,2021-03-22 18:31:37,7,2021-03-22 00:00:00,,,False,False,False,3021900,False,False,,,12,CA,San Francisco,37.768154,-122.419362,94103,,269 14th St,,,,,,,,,,,,,
641,,41,90147e68-4a41-4a7c-9e53-0994e444ab09,https://pi.movoto.com/p/110/421530801_0_vvfMjz_p.jpeg,2021-02-01 00:00:00,Robert Belli,307950,43557.0,664.0,110,421530801,1.0,1.0,[],Home Quest Realty,16,CONDO,Condominium,2008.0,94103,san-francisco-ca/1160-mission-st-1105-san-francisco-ca-94103/pid_zksyoad48g/for-sale/,Active,ACTIVE,,76146322-f8b0-4dbe-b371-9fd142bd0cba,NO_RESTRICTION,,2021-03-22 17:46:30,7,2021-02-01 00:00:00,,,False,False,False,307950,False,False,,,110,CA,San Francisco,37.77839,-122.412238,94103,APT 1105,1160 Mission St #1105,,,,,,,,,,,,,
642,,42,6393d9be-efc6-47fc-8d61-73b1d058da42,https://pi.movoto.com/p/110/421528885_0_rzVrE7_p.jpeg,2021-03-08 00:00:00,Pamela Culp,2198000,0.0,1311.0,110,421528885,2.0,2.0,[],Compass,19,CONDO,Condominium,2001.0,94133,san-francisco-ca/445-francisco-st-apt-601f-san-francisco-ca-94133-110_421528885/for-sale/,Active,ACTIVE,,7a3d3f93-c0b6-417a-bfc5-eb80d64c6f88,NO_RESTRICTION,,2021-03-21 08:41:11,7,2021-03-08 00:00:00,,,False,False,False,2198000,False,False,,,110,CA,San Francisco,37.804667,-122.412629,94133,APT 601F,445 Francisco St #601F,,,,,,,,,,,,,
643,,42,565d8f14-6063-43b8-8077-eeb0f2902ba4,https://pi.movoto.com/p/110/421529104_0_BJViB2_p.jpeg,2021-03-21 00:00:00,Trent Zhu,75000,49998.0,,110,421529104,,,[],BHG J.F. Finnegan Realtors,4,LAND,Land,,94124,san-francisco-ca/250-fitzgerald-ave-san-francisco-ca-94124-110_421529104/for-sale/,Active,ACTIVE,-24000.0,423fa0ea-39b9-48ff-b06e-5b9158c93e2e,NO_RESTRICTION,,2021-03-21 07:46:09,7,2021-03-21 00:00:00,,,False,False,False,75000,False,False,,,110,CA,San Francisco,0.0,0.0,94124,,250 Fitzgerald Ave,,,,,,,,,,,,,
644,,44,bc4c73c7-38fa-4238-b0e3-8e7f99679786,https://pi.movoto.com/p/110/421526118_0_e7qYnJ_p.jpeg,2021-03-10 00:00:00,Durwin Cheung,775000,0.0,811.0,110,421526118,1.0,1.0,[],Coldwell Banker Realty,27,CONDO,Condominium,,94109,san-francisco-ca/1-daniel-burnham-ct-309-san-francisco-ca-94109-110_402624/for-sale/,Active,ACTIVE,-24000.0,a48bae18-de98-4d52-a9ac-de67bd6ecc12,NO_RESTRICTION,,2021-03-20 02:26:27,7,2021-03-10 00:00:00,,,False,False,False,775000,False,False,,,110,CA,San Francisco,37.786774,-122.422491,94109,APT 309,1 Daniel Burnham Ct #309,,,,,,,,,,,,,
645,,44,fb55099c-bb17-46a1-9871-738a705d14da,https://pi.movoto.com/p/110/421530448_0_uYnuaE_p.jpeg,2021-03-19 00:00:00,Tim Heffernan,1250000,42969.0,0.0,110,421530448,2.0,2.0,[],Real Estate Advisor Group,59,CONDO,Condominium,2007.0,94107,san-francisco-ca/170-king-st-601-san-francisco-ca-94107/pid_6h1yoad48g/for-sale/,Active,ACTIVE,,f4b76683-14da-4ecf-80b4-57e90ac2461f,NO_RESTRICTION,,2021-03-20 01:56:17,7,2021-03-19 00:00:00,Https://www.170kingstreet601.com/,,False,False,False,1250000,False,True,,,110,CA,San Francisco,37.778843,-122.391489,94107,APT 601,170 King St #601,Https://www.170kingstreet601.com/,,,,,,,,,,,,
646,,44,f9090515-b82d-423f-a0b6-e2c525bce626,https://pi.movoto.com/p/110/421529348_0_i6z7BQ_p.jpeg,2021-03-19 00:00:00,Stephen Patton,2495000,0.0,1435.0,110,421529348,2.0,1.0,[],GPK Luxury Real Estate,83,CONDO,Stock Cooperative,,94109,san-francisco-ca/1200-california-25a-san-francisco-ca-94109-110_424978/for-sale/,Active,ACTIVE,,ad3be90f-c287-43e6-9f64-c86390939305,NO_RESTRICTION,,2021-03-20 01:41:15,7,2021-03-19 00:00:00,,,False,False,False,2495000,False,False,,,110,CA,San Francisco,37.791656,-122.414526,94109,APT 25A,1200 California #25A,,,,,,,,,,,,,
647,,44,ffd8e1a8-bf09-44c1-999c-1e61a52e6f4d,https://pi.movoto.com/p/110/421521082_0_z6eIiA_p.jpeg,2021-03-10 00:00:00,Elizabeth Kraus,1695000,1263.0,1820.0,110,421521082,2.0,4.0,[],Coldwell Banker Realty,99,MULTI_FAMILY,Multi Family,1910.0,94110,san-francisco-ca/1759-dolores-st-apt-2-san-francisco-ca-94110-110_421521082/for-sale/,Active,ACTIVE,-80000.0,d88424eb-77ac-4163-af55-8d8bf0008525,NO_RESTRICTION,,2021-03-20 00:36:24,7,2021-03-10 00:00:00,,,False,False,False,1695000,False,False,,,110,CA,San Francisco,37.741491,-122.423867,94110,APT 2,1759 Dolores St #2,,,,,,,,,,,,,
648,,44,650d93be-d702-4ce4-ba35-08c341c4fc39,https://pi.movoto.com/p/110/421530407_0_rJuYNi_p.jpeg,2021-03-18 00:00:00,Christy Nguyen,1880000,2996.0,1990.0,110,421530407,2.0,5.0,[],"Onluxion, Inc.",14,MULTI_FAMILY,Multi Family,1916.0,94121,san-francisco-ca/558-17th-ave-apt-2-san-francisco-ca-94121-110_421530407/for-sale/,Active,ACTIVE,,5ceae794-6193-4919-a193-8dd4919016ab,NO_RESTRICTION,,2021-03-20 00:06:17,7,2021-03-18 00:00:00,,,False,False,False,1880000,False,False,,,110,CA,San Francisco,37.77747,-122.475812,94121,APT 2,558 17th Ave #2,,,,,,,,,,,,,
649,,44,4938602f-0b94-46ea-91b0-454c725857f7,https://pi.movoto.com/p/100/ML81834969_0_Q3Iqir_p.jpeg,2021-03-19 12:58:03,Jill Newgren,4995000,,1538.0,100,ML81834969,2.0,2.0,[],eXp Realty of California Inc.,35,CONDO,Condominium,1936.0,94133,san-francisco-ca/1360-montgomery-st-11-san-francisco-ca-94133/pid_c88voad48g/for-sale/,Active,ACTIVE,-1000000.0,1885eb32-d9d9-4a58-8e77-3526cdf40248,NO_RESTRICTION,,2021-03-19 20:02:36,7,2021-03-19 12:58:03,,,False,False,False,4995000,False,False,,,100,CA,San Francisco,37.801794,-122.404321,94133,APT 11,1360 Montgomery St #11,,,,,,,,,,,,,
650,,44,8ea9c00d-fae4-4a4a-b3af-0c6ff84dcb04,https://pi.movoto.com/p/110/421530220_0_E3rfR3_p.jpeg,2021-03-19 00:00:00,Paul Hwang,969000,0.0,1019.0,110,421530220,1.0,1.0,[],Skybox Realty,30,CONDO,Condominium,1991.0,94105,san-francisco-ca/75-folsom-st-800-san-francisco-ca-94105/pid_sdvyoad48g/for-sale/,Active,ACTIVE,,8575fff8-8644-4dd8-82a7-ddd1c552c125,NO_RESTRICTION,,2021-03-19 19:41:32,7,2021-03-19 00:00:00,Https://my.matterport.com/show/?m=1jqMNEa9HSU&brand=0,,False,False,False,969000,False,True,,,110,CA,San Francisco,37.790079,-122.390468,94105,APT 800,75 Folsom St #800,Https://my.matterport.com/show/?m=1jqMNEa9HSU&brand=0,,,,,,,,,,,,
651,,44,6ea6f023-c8d6-4fc2-9b36-ff35b643f649,https://pi.movoto.com/p/110/421530186_0_FaZE2r_p.jpeg,2021-03-19 00:00:00,Dawn Cusulos,799000,0.0,716.0,110,421530186,2.0,2.0,[],Corcoran Global Living,28,CONDO,Condominium,1960.0,94109,san-francisco-ca/1817-california-st-204-san-francisco-ca-94109-110_397099/for-sale/,Active,ACTIVE,-26000.0,f450434d-b6ad-4007-bf36-640729b302c8,NO_RESTRICTION,,2021-03-19 19:26:40,7,2021-03-19 00:00:00,,,False,False,False,799000,False,False,,,110,CA,San Francisco,37.789489,-122.424604,94109,APT 204,1817 California St #204,,,,,,,,,,,,,
652,,44,d53543d4-0157-45f2-a238-d0595accc821,https://pi.movoto.com/p/100/ML81834952_0_ybJUvQ_p.jpeg,2021-03-19 12:10:34,Terri Brown,1395000,2500.0,1200.0,100,ML81834952,2.0,2.0,[],Compass,24,CONDO,Condominium,1988.0,94117,san-francisco-ca/426-fillmore-st-b-san-francisco-ca-94117/pid_b0wwoad48g/for-sale/,Active,ACTIVE,,4c4baedc-41dc-4a5a-b6d3-d1570c05bb36,NO_RESTRICTION,,2021-03-19 19:12:45,7,2021-03-19 12:10:34,Http://www.426fillmorest.com/?mls,,False,False,False,1395000,False,True,,,100,CA,San Francisco,37.773463,-122.430423,94117,APT B,426 Fillmore St #B,Http://www.426fillmorest.com/?mls,,,,,,,,,,,,
653,,44,86382c0d-c100-40b3-b1e7-da43f214c2ea,https://pi.movoto.com/p/110/421530134_0_vvfMjz_p.jpeg,2021-03-01 00:00:00,Robert Belli,308053,43557.0,662.0,110,421530134,1.0,1.0,[],Home Quest Realty,16,CONDO,Condominium,2008.0,94103,san-francisco-ca/1160-mission-st-1005-san-francisco-ca-94103/pid_8jsyoad48g/for-sale/,Active,ACTIVE,,afeb6010-7324-481c-8b6e-e6bda2f23e0c,NO_RESTRICTION,,2021-03-19 15:46:40,7,2021-03-01 00:00:00,Https://my.matterport.com/show/?m=Dmik34XFNFy&mls=1,,False,False,False,308053,False,True,,,110,CA,San Francisco,37.77839,-122.412238,94103,APT 1005,1160 Mission St #1005,Https://my.matterport.com/show/?m=Dmik34XFNFy&mls=1,,,,,,,,,,,,
654,,44,4c52f116-acd1-4ded-a0bd-5d8c1781ba03,https://pi.movoto.com/p/110/421528645_0_bQebjR_p.jpeg,2021-03-19 00:00:00,Dawn Cusulos,2495000,50667.0,1605.0,110,421528645,2.0,2.0,[],Corcoran Global Living,17,CONDO,Condominium,2009.0,94105,san-francisco-ca/301-mission-st-48f-san-francisco-ca-94105/pid_zytyoad48g/for-sale/,Active,ACTIVE,,ec53ecef-7288-44af-bad8-58ea8c2e089a,NO_RESTRICTION,,2021-03-19 15:26:43,7,2021-03-19 00:00:00,,,False,False,False,2495000,False,False,,,110,CA,San Francisco,37.790387,-122.396166,94105,APT 48F,301 Mission St #48F,,,,,,,,,,,,,
655,,44,bc1eb247-f00a-4e78-a18c-d6a2b1e3b98b,https://pi.movoto.com/p/110/421529011_0_QRZNbq_p.jpeg,2021-03-16 00:00:00,Duncan Wheeler,2699000,1210.0,2820.0,110,421529011,,2.0,[],Compass,19,MULTI_FAMILY,Multi Family,1924.0,94114,san-francisco-ca/4008-24th-st-apt-4-san-francisco-ca-94114-110_421529011/for-sale/,Active,ACTIVE,,878fc9a6-76ca-4a67-b877-0d34701c37eb,NO_RESTRICTION,,2021-03-19 14:56:15,7,2021-03-16 00:00:00,,,False,False,False,2699000,False,False,,,110,CA,San Francisco,37.751526,-122.432264,94114,APT 4,4008 24th St #4,,,,,,,,,,,,,
656,,44,b76e4de5-5059-49e4-991f-dc4018e670bc,https://pi.movoto.com/p/110/421530085_0_7Ie3i2_p.jpeg,2021-03-18 00:00:00,Jayne Jones,9150000,0.0,3800.0,110,421530085,4.0,3.0,[],Coldwell Banker Realty,58,CONDO,Condominium,2016.0,94105,san-francisco-ca/338-main-st-apt-ph36b-san-francisco-ca-94105-110_504424/for-sale/,Active,ACTIVE,,80221861-b31b-426c-83dd-5fe281743d8c,NO_RESTRICTION,,2021-03-19 08:26:14,7,2021-03-18 00:00:00,,,False,False,False,9150000,False,False,,,110,CA,San Francisco,37.788821,-122.391296,94105,APT PH36B,338 Main St #PH36B,,,,,,,,,,,,,
657,,44,e83ed278-e3d3-45a7-a16e-1e1892e80a3d,https://pi.movoto.com/p/110/421529466_0_VijAnR_p.jpeg,2021-03-15 00:00:00,Fouzia Zaheer,5561854,4996.0,11146.0,110,421529466,6.5,19.0,[],Vanguard Properties,38,MULTI_FAMILY,Multi Family,1928.0,94112,san-francisco-ca/4500-mission-st-apt-4-san-francisco-ca-94112-110_421529466/for-sale/,Active,ACTIVE,,e004435e-cb24-44d9-8c28-0581f5f1dbc2,NO_RESTRICTION,,2021-03-19 07:36:15,7,2021-03-15 00:00:00,,,False,False,False,5561854,False,False,,,110,CA,San Francisco,37.725775,-122.434341,94112,APT 4,4500 Mission St #4,,,,,,,,,,,,,
658,,44,3e6a05ed-7b20-470c-90cc-82e6fb14bab7,https://pi.movoto.com/p/110/421528806_0_VaBjQ6_p.jpeg,2021-03-11 00:00:00,Matthew Finley,839000,38449.0,795.0,110,421528806,1.0,1.0,[],Compass,43,CONDO,Condominium,1991.0,94105,san-francisco-ca/201-harrison-st-526-san-francisco-ca-94105-110_418635/for-sale/,Active,ACTIVE,-10000.0,e06f0af5-38c6-4587-9b2e-a1d9f5a6284a,NO_RESTRICTION,,2021-03-19 07:36:14,7,2021-03-11 00:00:00,Https://my.matterport.com/show/?m=F8cccgdApmJ,,False,False,False,839000,False,True,,,110,CA,San Francisco,37.787658,-122.390516,94105,APT 526,201 Harrison St #526,Https://my.matterport.com/show/?m=F8cccgdApmJ,,,,,,,,,,,,
659,,44,31837a95-7b67-4714-98f9-e3dc3ac8a3e2,https://pi.movoto.com/p/110/512229_0_N7nmyy_p.jpeg,2021-01-13 00:00:00,Roxana Melgarejo,2999000,0.0,2600.0,110,512229,3.0,4.0,[],Vanguard Properties,42,CONDO,Condominium,1900.0,94115,san-francisco-ca/2444-clay-st-san-francisco-ca-94115/pid_5ipwoad48g/for-sale/,Active,ACTIVE,,b39df3eb-8bba-4420-946f-54dbf1bf7147,NO_RESTRICTION,,2021-03-19 07:36:13,7,2021-01-13 00:00:00,,,False,False,False,2999000,False,False,,,110,CA,San Francisco,37.791091,-122.433361,94115,,2444 Clay St,,,,,,,,,,,,,
660,,44,38e1c5b3-16c7-4ce0-a6f2-4fcb832c55a9,https://pi.movoto.com/p/110/421530075_0_uJRUjV_p.jpeg,2021-02-25 00:00:00,Jeremy Williams,2250000,1875.0,3600.0,110,421530075,2.0,4.0,[],"eXp Realty of California, Inc",28,MULTI_FAMILY,Multi Family,1907.0,94103,san-francisco-ca/436-tehama-st-apt-6-san-francisco-ca-94103-110_421530075/for-sale/,Active,ACTIVE,-250000.0,65cb3278-c193-44b9-ad4f-59f5d2c10633,NO_RESTRICTION,,2021-03-19 06:36:13,7,2021-02-25 00:00:00,,,False,False,False,2250000,False,False,,,110,CA,San Francisco,37.780502,-122.40541,94103,APT 6,436 Tehama St #6,,,,,,,,,,,,,
661,,44,44f1431e-3ece-4a5e-b9df-f89e17af75ba,https://pi.movoto.com/p/100/ML81834869_0_iNvuqr_p.jpeg,2021-03-18 21:06:40,Eric Chu,599000,,814.0,100,ML81834869,1.0,1.0,[],KW Peninsula Estates,17,CONDO,Condominium,2001.0,94134,san-francisco-ca/1-crescent-way-1104-san-francisco-ca-94134/pid_7sazoad48g/for-sale/,Active,ACTIVE,,754235d2-429b-488b-8541-8691147a9103,NO_RESTRICTION,,2021-03-19 04:12:34,7,2021-03-18 21:06:40,,,False,False,False,599000,False,False,,,100,CA,San Francisco,37.71084,-122.390181,94134,APT 1104,1 Crescent Way #1104,,,,,,,,,,,,,
662,,44,abeab29f-f2f6-45f7-8a27-25042f4fbebc,https://pi.movoto.com/p/110/421524288_0_EVE6ae_p.jpeg,2021-03-02 00:00:00,Dino Zuzic,1849000,0.0,2287.0,110,421524288,2.0,4.0,[],Compass,27,CONDO,Condominium,,94114,san-francisco-ca/1380-church-st-san-francisco-ca-94114-110_421524288/for-sale/,Active,ACTIVE,54000.0,a67a8b8d-3bb6-4ddb-b766-044e759ef0ea,NO_RESTRICTION,,2021-03-19 03:31:14,7,2021-03-02 00:00:00,Https://www.1380church.com,,False,False,False,1849000,False,True,,,110,CA,San Francisco,37.748782,-122.427393,94114,,1380 Church St,Https://www.1380church.com,,,,,,,,,,,,
663,,44,59b3c73c-14f6-481e-975b-b83793f3c195,https://pi.movoto.com/p/110/421529878_0_3qmJjy_p.jpeg,2021-03-18 00:00:00,Leonel Medeiros,6880000,0.0,2263.0,110,421529878,4.0,3.0,[],CDMG at 181 Fremont St.,20,CONDO,Condominium,2018.0,94105,san-francisco-ca/181-fremont-apt-62b-san-francisco-ca-94105-110_421529878/for-sale/,Active,ACTIVE,,f002c91c-c006-4353-95b9-602391793583,NO_RESTRICTION,,2021-03-19 03:26:20,7,2021-03-18 00:00:00,,,False,False,False,6880000,False,False,,,110,CA,San Francisco,37.789808,-122.395357,94105,APT 62B,181 Fremont #62B,,,,,,,,,,,,,
